umap_x,umap_y,dominant_episode
6.4788027,4.530972,CB
12.563081,14.634235,EDR
-10.486078,-0.39368778,EDR
6.938978,7.1189666,CB
10.872701,12.227968,EDR
3.2291389,8.004154,CB
14.781487,-0.047521196,CB
-9.8255625,-0.83845735,EDR
0.046950504,8.473097,CB
5.684373,5.4775653,CB
10.477845,0.61822015,CB
6.826954,6.556307,CB
-10.430064,-0.63499033,EDR
10.395743,4.8133807,CB
10.472218,3.7655423,CB
7.5602703,9.390413,CB
11.124704,6.758139,EDR
16.186127,7.9868855,EDR
7.958381,4.776394,CB
12.294873,-2.3062139,CB
10.981561,15.61336,EDR
8.694391,2.1823475,CB
2.7479236,14.566713,EDR
7.7488923,12.851463,EDR
14.600101,13.31031,EDR
14.859931,9.135594,EDR
6.2759686,2.2488375,CB
9.321669,4.064809,CB
1.064282,8.311431,CB
9.916784,4.9664245,CB
15.066858,1.1806573,EDR
4.7195,10.963039,CB
-10.922746,-1.051826,EDR
3.1952202,13.6211605,EDR
7.7147985,-0.21942994,CB
17.429935,5.0080805,EDR
0.24093245,9.53516,CB
7.605775,11.342459,EDR
5.369945,12.82118,EDR
6.3931947,15.211399,EDR
9.298601,-2.9265492,PEP
12.688633,8.469252,EDR
8.887475,1.9758198,CB
5.1269655,-0.3427635,CB
13.86002,-0.9132988,CB
-11.0863085,-0.35152182,EDR
11.9415655,5.300495,CB
10.745607,3.8750439,CB
5.9904113,2.3731735,CB
12.322556,7.8213797,EDR
12.672083,2.9993014,EDR
17.164354,10.686381,EDR
4.6646404,8.541,CB
7.1944237,13.527891,EDR
11.887082,11.2942,EDR
14.986721,8.601628,EDR
12.99745,12.844519,EDR
11.40502,12.844426,EDR
9.121672,13.897678,EDR
0.2664168,10.907952,EDR
0.61024326,13.255889,EDR
13.642509,13.624664,EDR
16.79707,0.99312246,EDR
1.7248642,10.157047,CB
-10.819263,-0.095997535,EDR
0.40405983,12.58095,EDR
11.364207,11.451511,EDR
13.243862,9.161567,EDR
0.85114706,6.8146553,CB
11.112553,10.384753,EDR
11.568351,12.48279,EDR
4.918754,1.2541425,CB
13.288012,9.518162,EDR
11.128469,1.4987699,EDR
6.310754,9.1675825,CB
8.711501,12.091364,EDR
13.511008,10.8552065,EDR
3.510596,11.635869,CB
6.4940577,4.3756413,CB
5.747197,4.2683454,CB
-9.60084,-1.1067282,EDR
1.2209986,6.8132234,CB
9.883725,3.4803498,CB
6.4110613,0.09267942,CB
17.820745,3.9500017,EDR
4.7600536,11.170327,CB
5.1664333,10.791616,CB
7.8766303,-0.192575,CB
3.7909274,3.5273473,CB
6.2464404,4.1834793,CB
11.2369795,10.201567,EDR
4.2065024,11.91039,CB
5.7424536,15.051962,EDR
10.302203,15.949002,EDR
9.734076,10.004317,EDR
10.164745,8.95394,EDR
7.5831513,-0.04716886,CB
12.766491,13.9082575,EDR
6.066341,15.196104,EDR
13.12728,7.9217744,EDR
0.21868472,8.229537,CB
9.563166,1.6538302,CB
3.0663898,8.782696,CB
9.911643,9.543082,EDR
7.91839,16.413767,EDR
4.501967,2.3443234,CB
10.8366585,0.42699406,CB
10.868118,7.430543,EDR
17.119986,2.594747,EDR
3.2305112,4.832727,CB
-11.082267,-0.81487846,EDR
5.3473067,5.9412084,CB
5.27008,14.413354,EDR
8.1757965,11.4203,EDR
11.990819,5.3281603,EDR
8.502206,-2.498677,PEP
13.992159,8.169965,EDR
17.473991,5.7692833,EDR
14.050869,6.169556,EDR
2.944958,12.237671,EDR
14.943231,11.247954,EDR
6.19868,4.567158,CB
9.962338,13.190574,EDR
16.66237,3.3858094,EDR
3.41577,12.700497,EDR
11.61226,7.6844816,EDR
6.704453,10.722665,CB
21.279589,9.574,CB
7.483294,14.297626,EDR
8.771116,2.362556,CB
8.840485,6.7295866,CB
9.308972,14.983857,EDR
17.666758,6.6620274,EDR
15.31627,10.311033,EDR
9.163606,12.601835,EDR
6.5695558,0.5289533,CB
14.160728,11.247418,EDR
10.488291,6.897263,EDR
10.902751,2.2042246,EDR
6.1203136,12.954757,EDR
13.142679,9.205453,EDR
7.1254315,7.6909966,CB
6.641017,6.4240723,CB
9.105717,1.059236,CB
6.8335752,3.1704245,CB
6.7198544,2.215168,CB
14.855298,6.1073747,EDR
18.874695,6.0009966,EDR
9.776383,5.7465043,CB
1.7217603,7.4848976,CB
5.0002575,13.364263,EDR
11.58673,12.690251,EDR
5.68368,8.799183,CB
7.9742265,-1.046337,CB
10.527197,-0.56497294,CB
9.706642,5.867465,CB
6.41419,13.020169,EDR
9.009611,5.426448,CB
9.510567,13.98544,EDR
5.0697765,0.24344489,CB
2.5914738,13.949747,EDR
9.007467,6.0194597,CB
15.92578,13.229705,EDR
9.559374,16.324083,EDR
-10.379495,-0.73713493,EDR
13.441956,8.897515,EDR
10.147134,3.9952657,CB
15.915618,2.978998,EDR
14.163232,1.5023413,EDR
13.491766,12.527424,EDR
9.308395,15.44775,EDR
10.044619,8.045414,EDR
8.23182,0.44592646,CB
11.96701,4.804538,CB
5.94304,-2.0082088,CB
10.64713,5.8988323,CB
9.148075,5.0773563,CB
-10.310699,-1.7187968,EDR
21.583982,9.637418,CB
7.0430365,8.81444,CB
9.282725,11.169564,EDR
15.818926,6.054551,EDR
12.402302,1.6051078,EDR
-9.916377,-0.1311563,EDR
6.594276,10.640475,CB
4.0978227,15.764174,EDR
13.386421,1.3717977,EDR
2.9829617,8.394119,CB
6.757323,7.447548,CB
11.911305,12.230984,EDR
8.326625,7.1228695,CB
15.411746,-0.57525223,CB
7.087889,1.9806188,CB
5.8107257,5.954148,CB
7.485196,4.062779,CB
5.7233605,6.1608076,CB
6.0373645,9.107851,CB
9.063578,2.6863031,CB
5.7107553,6.326001,CB
1.5224042,9.90892,EDR
5.555525,4.633027,CB
5.845113,6.497366,CB
-9.546194,-1.0687556,EDR
8.85615,11.162862,EDR
16.901577,9.794275,EDR
9.42117,6.408864,CB
6.388499,9.071877,CB
11.954893,2.7107503,EDR
12.166058,1.7833908,EDR
8.087834,14.458842,EDR
13.47964,14.990733,EDR
2.9475515,4.2626386,CB
15.538122,8.091281,EDR
13.053939,8.1537075,EDR
3.1823206,12.00013,EDR
9.60559,9.657548,EDR
8.866951,15.4410515,EDR
9.8999195,15.43324,EDR
2.1876543,14.909043,EDR
14.546215,4.3926725,EDR
-0.12128302,10.983818,EDR
14.472051,4.810164,EDR
8.574364,15.40477,EDR
19.499908,4.183422,EDR
6.144337,10.333715,CB
3.2403278,3.8214815,CB
4.332929,5.0715446,CB
16.428986,12.410719,EDR
9.538909,12.856191,EDR
8.929522,0.5562911,CB
17.197351,7.1007357,EDR
2.1894243,8.161906,CB
10.998903,-1.8290026,CB
4.2882276,12.207314,CB
11.408206,8.675831,EDR
9.120102,-0.76557255,CB
1.9845018,10.70973,EDR
6.56046,2.1361086,CB
18.179012,5.295496,EDR
8.1495075,6.6193895,CB
11.068323,14.602301,EDR
7.139519,3.6158755,CB
5.857019,12.03006,EDR
8.882582,12.326611,EDR
7.5241227,8.624555,CB
14.363688,2.0129917,EDR
3.6912255,1.4748892,CB
19.016468,4.7224026,EDR
13.626757,-0.83900875,CB
2.798838,7.9064856,CB
4.7642193,2.732144,CB
13.513968,11.444725,EDR
16.204212,9.332751,EDR
10.078894,7.329037,CB
2.8241699,14.982205,EDR
8.733724,3.928306,CB
9.263037,10.637879,EDR
4.422711,2.7645638,CB
9.411255,4.212493,CB
2.1917017,7.966235,CB
13.637317,5.1829023,EDR
8.251437,13.660399,EDR
12.048974,12.411167,EDR
12.858554,2.5375404,EDR
2.4482234,10.536832,CB
5.2861204,3.6120899,CB
12.119309,0.36121058,CB
1.2939804,7.126843,CB
7.979818,9.769489,CB
3.6421041,7.146752,CB
18.68293,6.2424507,EDR
5.3032837,11.210754,CB
7.469241,16.17258,EDR
5.8210673,2.5059845,CB
5.759319,10.354059,CB
10.617191,14.35916,EDR
11.777583,7.1629267,EDR
-10.369816,-0.8518246,EDR
13.061527,4.230434,EDR
3.7504497,5.630407,CB
13.861398,13.450723,EDR
2.0054293,14.504992,EDR
-10.176095,-1.183882,EDR
7.906936,14.752426,EDR
8.574257,16.474726,EDR
6.6744895,10.307017,CB
2.9599504,14.547004,EDR
5.2777376,7.9467225,CB
10.1745205,12.904596,EDR
12.462174,4.4689345,EDR
7.4222193,14.033669,EDR
7.308253,5.608057,CB
12.963038,-0.8145575,CB
1.1927054,13.336519,EDR
8.125004,-3.0353925,PEP
7.339423,-0.72312915,CB
10.631383,-0.25006908,CB
14.756731,5.359766,EDR
4.76785,12.68637,EDR
15.196775,12.646311,EDR
15.24722,13.492928,EDR
10.563685,11.573729,EDR
-9.849944,-1.1159716,EDR
5.866489,2.8074555,CB
11.0705805,5.018437,CB
13.333084,13.464172,EDR
10.588399,7.515937,EDR
-10.050289,-0.89818424,EDR
1.3280602,10.786081,EDR
9.506701,10.527659,EDR
9.358402,1.4662836,CB
12.819288,0.70087177,CB
11.093061,1.9957291,CB
4.335196,5.408786,CB
-10.03895,-1.468178,EDR
-10.7042,-1.0740228,EDR
11.248443,11.172182,EDR
-9.865607,-0.7190214,EDR
14.017808,9.704284,EDR
5.604451,0.3885006,CB
2.3138652,8.410229,CB
11.1717205,2.674744,EDR
7.622227,11.578265,EDR
11.922797,7.8247113,EDR
12.516634,-2.0157073,CB
17.097656,2.2890553,EDR
12.942921,3.9493346,EDR
3.6330361,13.748773,EDR
13.716916,13.607816,EDR
8.316625,14.789659,EDR
9.000104,-1.6100464,CB
12.770495,5.235773,EDR
9.47923,8.602778,EDR
-9.884496,-1.2290999,EDR
11.76038,-0.07387805,CB
14.345277,5.875009,EDR
9.313027,4.587128,CB
9.437247,15.726774,EDR
4.4735885,11.868961,CB
3.671946,6.0665174,CB
0.10286287,12.94206,EDR
9.596105,4.574976,CB
10.346186,9.811418,EDR
8.406211,0.84156114,CB
13.447159,7.186103,EDR
12.448516,7.1010075,EDR
15.058669,0.44654372,EDR
1.6464062,8.28228,CB
3.6719668,5.2198105,CB
6.1562862,14.920375,EDR
0.70431954,9.580891,CB
15.143496,2.252136,EDR
8.871156,4.0754867,CB
8.437309,8.462606,CB
6.2226763,13.487543,EDR
3.0352051,3.5589693,CB
7.5251794,0.5514803,CB
14.72373,12.103772,EDR
8.423887,3.0444138,CB
-10.865692,-0.2538079,EDR
9.866376,-0.83941644,CB
8.175341,7.632961,CB
7.308699,2.4048612,CB
4.5445743,12.689068,EDR
10.720097,-3.3617404,PEP
7.280398,4.896708,CB
12.603216,13.769357,EDR
10.506088,7.018384,CB
6.208217,4.677863,CB
1.5904343,9.916159,CB
7.024957,0.2687576,CB
1.4934967,9.080458,CB
13.314768,15.0006895,EDR
12.397104,13.404582,EDR
4.332833,6.2815375,CB
3.911095,5.7236314,CB
8.287825,-1.3647239,CB
9.292044,5.0399814,CB
3.2423937,13.413435,EDR
16.5699,4.9246235,EDR
9.585815,8.0962515,EDR
14.220045,3.3621588,EDR
4.9180202,14.647936,EDR
0.43807927,12.991305,EDR
2.4927654,10.330532,CB
17.141256,10.954784,EDR
16.973536,9.199067,EDR
12.651135,10.071469,EDR
5.5934567,2.0574346,CB
-10.869689,-1.4314622,EDR
8.482407,15.207399,EDR
6.8456197,8.832053,CB
11.578665,4.135101,CB
5.0725613,5.0621004,CB
7.403547,4.543693,CB
14.629463,10.085697,EDR
2.5154552,4.1131506,CB
9.085271,2.3404858,CB
9.565728,2.2605402,CB
13.678631,1.6248001,EDR
13.435644,0.7909761,EDR
8.75575,1.1482286,CB
4.940693,0.23885846,CB
6.739768,11.808445,EDR
5.933891,2.7114995,CB
7.5020804,3.7799067,CB
5.888937,13.837354,EDR
4.2982473,13.227532,EDR
18.897785,4.627554,EDR
-10.534068,-0.71401846,EDR
10.6437025,10.288388,EDR
9.716822,7.745422,EDR
4.781078,7.3494263,CB
14.281359,9.887522,EDR
7.710431,0.1329246,CB
8.059271,15.970252,EDR
13.052829,9.278859,EDR
7.8851223,3.110573,CB
6.974134,3.1047869,CB
12.90696,15.099278,EDR
13.440367,11.657553,EDR
13.609096,11.411177,EDR
13.818584,9.540655,EDR
4.652314,14.561296,EDR
0.9251772,12.843709,EDR
12.418557,0.9322908,EDR
16.676788,4.48099,EDR
15.233296,11.549207,EDR
-10.449857,-0.17388956,EDR
3.6064668,14.293759,EDR
0.6227064,12.873122,EDR
10.664237,13.148538,EDR
-10.953088,-0.42182207,EDR
7.585959,3.6448014,CB
16.462456,5.8005495,EDR
7.813082,14.741411,EDR
3.6270127,10.217309,CB
8.201563,14.661277,EDR
5.044832,3.3282752,CB
18.042557,0.9739659,EDR
8.359927,16.284302,EDR
-9.770406,-0.3830685,EDR
0.21572281,8.126891,CB
8.5860195,-3.5423744,PEP
19.37538,3.8969357,EDR
10.552783,14.299294,EDR
6.057102,8.002766,CB
4.5656934,0.9312027,CB
11.86958,12.41599,EDR
1.5181365,9.877135,CB
12.018413,5.3858213,EDR
4.6091156,8.29632,CB
5.1987147,9.7655115,CB
1.5719644,14.141251,EDR
4.7969747,5.6086206,CB
11.459152,9.139481,EDR
18.714966,5.55123,EDR
14.104807,11.142992,EDR
13.920383,8.468477,EDR
9.901546,7.5562367,EDR
5.9908543,10.5794,CB
4.023381,4.3158164,CB
8.123036,12.605447,EDR
2.0546956,6.785064,CB
8.540094,8.280327,CB
8.632877,10.67193,EDR
7.225398,14.096026,EDR
8.473282,10.881119,EDR
4.8716316,6.239912,CB
5.604907,6.835665,CB
9.025818,13.792394,EDR
17.392002,5.30941,EDR
7.498099,4.7513757,CB
6.7644196,6.022053,CB
8.712767,8.144355,CB
10.303326,2.3833175,CB
8.685381,5.53656,CB
5.952593,5.440149,CB
5.20933,10.423121,CB
7.5467887,8.960384,CB
6.21108,7.6948805,CB
9.4539995,8.172387,EDR
9.51867,1.0584065,CB
6.553726,14.493618,EDR
6.909051,12.615972,EDR
13.346003,1.1080794,EDR
2.8635678,10.3827715,CB
-0.06752646,10.300705,EDR
15.550995,10.201158,EDR
9.234487,7.370663,CB
7.8033752,3.2419271,CB
5.824591,4.6120687,CB
4.5240726,14.58218,EDR
13.823532,8.973037,EDR
15.868871,11.339731,EDR
4.861807,5.4566846,CB
5.2910495,8.79225,CB
8.300474,16.260273,EDR
11.956717,0.37149283,CB
9.321239,0.5147355,CB
-9.59287,-1.1431196,EDR
12.507768,-2.0177891,CB
5.923076,12.93813,EDR
5.2172313,6.070764,CB
9.253757,6.037257,CB
7.6219964,-3.1367028,PEP
5.106637,6.9095793,CB
4.106627,7.7541113,CB
1.640587,6.635578,CB
5.9132757,-2.678482,PEP
16.046148,8.267133,EDR
12.4686775,4.348504,EDR
16.659367,4.384339,EDR
5.6948066,11.675093,CB
7.832977,11.019628,EDR
9.381971,13.629857,EDR
11.741923,8.188869,EDR
15.219647,11.526123,EDR
14.61097,6.539949,EDR
12.616954,4.213225,EDR
7.039855,12.395611,EDR
15.964287,4.306284,EDR
17.40271,9.219753,EDR
10.306648,4.7387533,CB
15.285993,10.98959,EDR
12.668538,-1.663085,CB
2.4431906,9.3524065,CB
11.156615,14.65014,EDR
3.9644167,12.19597,CB
11.476338,8.159268,EDR
17.157042,3.6529427,EDR
12.940736,13.450504,EDR
12.719026,-0.08759056,CB
2.479977,13.8018675,EDR
8.02278,-1.0781436,CB
17.29769,0.5447122,EDR
6.546981,9.068542,CB
18.130163,1.0960124,EDR
16.611168,4.0365405,EDR
9.887647,9.798949,EDR
6.7198806,6.8220463,CB
19.27983,4.9570284,EDR
9.422443,3.5059144,CB
3.822835,10.379705,CB
7.945816,10.171786,CB
16.961678,11.593965,EDR
9.844253,2.5337045,CB
9.550913,-1.7169572,PEP
-10.899053,-0.2500149,EDR
2.2858028,10.272078,CB
5.510905,14.350526,EDR
4.369039,15.814067,EDR
5.8898945,9.887394,CB
7.3814936,14.47431,EDR
-10.782892,-0.698515,EDR
15.0115795,3.6261768,EDR
12.818987,6.8706207,EDR
3.061939,7.474991,CB
9.437293,12.911442,EDR
11.277357,5.077822,CB
17.39911,10.032645,EDR
11.226837,8.687018,EDR
5.329395,9.2314415,CB
10.664486,11.314773,EDR
15.5009985,9.788621,EDR
11.561383,1.085301,EDR
10.9600725,15.361894,EDR
13.499036,-1.0257982,CB
10.025034,12.798286,EDR
14.846656,2.750821,EDR
8.724699,10.643388,CB
16.453938,1.3222685,EDR
14.838067,11.868142,EDR
8.232314,14.035736,EDR
12.67093,0.7169606,CB
14.630149,4.7713213,EDR
14.286544,3.7362309,EDR
15.724307,8.895249,EDR
14.377951,5.9949355,EDR
11.485119,1.7286928,EDR
11.662928,10.592822,EDR
6.0057254,10.37049,CB
13.791757,9.164636,EDR
3.3372927,15.3001375,EDR
9.326384,11.181786,EDR
10.615694,6.86653,CB
3.2068717,2.718788,CB
17.662006,7.0699806,EDR
12.712049,2.6742036,EDR
-9.728157,-0.23177652,EDR
3.9633207,9.645747,CB
4.419754,13.503433,EDR
15.9385395,6.5076876,EDR
10.408599,-1.6523446,CB
-0.077182055,12.450972,EDR
11.79147,4.2801337,EDR
9.6222105,2.9621947,CB
10.765985,11.798956,EDR
4.2136464,6.9142256,CB
17.18911,2.336657,EDR
-10.753669,-0.052813914,EDR
15.242843,13.1607685,EDR
12.98644,5.925229,EDR
8.222797,11.563216,EDR
11.416338,9.931646,EDR
14.15362,7.2014194,EDR
8.680749,10.677342,EDR
10.8166485,5.9209824,CB
6.48108,5.310615,CB
4.356554,1.6152415,CB
6.8546495,12.334817,EDR
1.7901556,12.638149,EDR
16.438679,8.601154,EDR
8.729162,7.6358743,CB
12.094177,1.3603027,EDR
13.879415,11.100643,EDR
5.7264457,7.5248666,CB
5.8842187,4.4273324,CB
13.129811,11.835014,EDR
19.250832,3.0185432,EDR
5.813512,5.8796244,CB
4.839798,14.330162,EDR
13.367153,3.630106,EDR
3.0396876,13.925305,EDR
14.765497,5.818919,EDR
5.285917,10.949766,CB
11.578278,7.7657704,EDR
12.573271,15.389165,EDR
6.386802,0.85959303,CB
14.521494,8.392012,EDR
18.400047,2.192484,EDR
3.4983525,6.9121437,CB
4.125489,2.9002573,CB
9.675716,4.868027,CB
11.297232,-1.8966621,CB
-11.086674,-1.4981745,EDR
14.256315,-1.081746,CB
-10.2762,-1.317073,EDR
15.954066,9.542397,EDR
3.7931273,13.576622,EDR
13.662447,7.3787365,EDR
5.586155,7.994242,CB
3.63236,7.882528,CB
14.883327,7.0272326,EDR
11.391667,1.6418014,EDR
8.822056,11.746273,EDR
9.199585,10.353847,EDR
8.905144,8.571056,CB
0.647914,7.096303,CB
18.645273,3.3654578,EDR
16.458757,12.424399,EDR
-10.134974,-0.34195423,EDR
0.8108035,9.301154,CB
13.657257,9.816253,EDR
11.404279,6.7446823,EDR
5.4995604,8.294109,CB
10.287872,11.547516,EDR
5.768077,10.177768,CB
12.610735,11.017674,EDR
-10.537288,-1.0057964,EDR
5.1466846,0.6951712,CB
9.415079,-3.674277,PEP
10.526905,9.903608,EDR
2.8630173,7.5238605,CB
11.417119,5.6928787,CB
4.3861923,11.155392,CB
14.625998,9.139713,EDR
3.503016,2.4728165,CB
13.6605835,10.53497,EDR
14.680922,0.65220076,EDR
2.720348,8.113308,CB
7.4977927,3.332104,CB
10.274095,1.2657745,CB
12.35231,4.9780955,EDR
1.8999221,8.323858,CB
0.52385956,12.157291,EDR
10.011419,9.285682,EDR
14.557446,12.271455,EDR
5.879281,12.467314,EDR
12.307917,9.193525,EDR
11.208328,9.808185,EDR
11.602694,12.168913,EDR
12.653669,12.432031,EDR
6.9103465,9.625445,CB
15.720863,3.0789104,EDR
11.676439,6.90276,EDR
13.589512,14.032428,EDR
18.298801,5.1330104,EDR
11.553229,-1.0012139,CB
3.7624056,8.336367,CB
11.33807,1.6758993,EDR
6.6555104,14.086057,EDR
19.46504,3.872208,EDR
12.034359,-1.2266407,CB
14.27553,13.640572,EDR
13.003581,12.445816,EDR
5.087823,11.067114,CB
15.424653,13.344205,EDR
11.888384,12.70854,EDR
8.601301,-0.3594671,CB
3.9685493,3.564819,CB
4.752001,5.252016,CB
16.392584,12.290038,EDR
15.813373,8.943616,EDR
10.58095,5.1576095,CB
4.837415,8.114221,CB
17.713444,6.1723127,EDR
5.102959,10.592895,CB
6.3596077,12.72867,EDR
3.8087895,13.44006,EDR
8.301821,-2.674549,PEP
14.580674,5.8110495,EDR
6.1831727,11.34015,CB
7.5106916,15.5088625,EDR
2.2578216,14.109663,EDR
8.935474,4.0991845,CB
1.1236615,7.035205,CB
3.7735329,7.2361035,CB
2.2865875,12.146728,EDR
11.531925,10.569752,EDR
0.009297748,9.551891,CB
17.125114,3.2927022,EDR
11.655505,-0.5063514,CB
17.298143,7.109186,EDR
4.982434,9.263621,CB
14.260938,-0.25971666,CB
14.386051,11.1781025,EDR
14.537859,5.3736496,EDR
8.866932,8.256146,CB
13.545344,-0.96262074,CB
13.48863,2.6870692,EDR
2.3474796,8.0913725,CB
6.516568,7.2606974,CB
5.364699,13.835683,EDR
1.0452247,12.789727,EDR
3.4229279,10.531693,CB
11.892448,3.3623884,EDR
7.571951,8.529794,CB
-10.065437,-0.5070619,EDR
9.842483,4.571773,CB
11.479076,1.0546275,EDR
14.393342,9.106948,EDR
9.80986,12.770435,EDR
12.804319,12.788317,EDR
12.05801,0.91856956,EDR
15.205161,12.390498,EDR
9.909769,11.067023,EDR
7.5809064,-0.04199908,CB
18.10094,5.663279,EDR
10.903454,3.4847174,CB
2.8287942,4.329976,CB
7.1609964,10.00774,CB
6.3852596,7.7400947,CB
16.122978,7.8851466,EDR
5.0749836,10.314929,CB
-9.667449,-0.45252857,EDR
9.8994055,11.62444,EDR
10.109563,-0.6840108,CB
-9.799433,-0.92577577,EDR
2.4861836,5.8450384,CB
-9.9468565,-0.42819995,EDR
13.602723,7.9987445,EDR
11.47463,5.6241813,CB
8.770637,0.66039586,CB
12.868328,6.3671966,EDR
16.06418,3.043988,EDR
4.18626,12.926868,EDR
8.4485445,5.7573366,CB
10.216182,-1.5780874,CB
10.452407,-1.1823081,CB
11.855376,12.269295,EDR
8.82906,11.840274,EDR
3.7597682,9.32276,CB
14.112674,6.116513,EDR
4.6398954,-0.15037811,CB
4.4684086,11.099273,CB
7.3434925,0.6921669,CB
10.376726,7.3216147,EDR
13.642786,7.733511,EDR
7.915492,13.169434,EDR
14.700882,7.7465534,EDR
7.2661085,8.265806,CB
12.1243,-1.2633221,CB
14.090377,3.844516,EDR
5.897667,3.8992805,CB
5.785495,9.436481,CB
14.166312,14.403854,EDR
6.404546,16.336014,EDR
3.7333713,14.626875,EDR
5.8177166,7.6745996,CB
11.269987,9.043273,EDR
9.603068,8.423816,EDR
16.024736,7.8236213,EDR
15.673632,11.412365,EDR
17.861515,2.999658,EDR
9.213857,3.7450802,CB
1.6486257,13.221939,EDR
10.470166,11.316474,EDR
5.5853186,5.968448,CB
14.900494,4.6746573,EDR
10.370108,11.736201,EDR
13.867289,14.377686,EDR
4.3897,9.187596,CB
3.8394685,3.965165,CB
2.5532362,9.7228775,CB
9.162758,5.370368,CB
6.929767,12.88472,EDR
16.720264,4.9200773,EDR
8.675971,7.2246084,CB
10.8175,0.80382913,CB
5.6620383,-2.4147472,CB
10.3874445,9.192019,EDR
13.476578,10.733285,EDR
4.5490475,8.660771,CB
12.938374,13.292179,EDR
8.29391,10.093298,EDR
14.576939,14.345501,EDR
4.703988,10.964978,CB
8.7157545,0.7654853,CB
5.9546123,4.757526,CB
6.0051227,-2.0776565,PEP
14.970515,11.790111,EDR
8.601656,5.8299494,CB
5.089605,7.7558417,CB
10.917195,1.8910954,EDR
9.335592,10.778816,EDR
13.854159,9.884817,EDR
14.745798,11.589982,EDR
5.6398015,11.47285,CB
10.083151,-3.9859712,PEP
11.786492,12.987803,EDR
11.248399,-0.9242866,CB
10.447665,4.6953917,CB
5.6303787,0.6572692,CB
6.0705643,10.68995,CB
17.753416,3.8701255,EDR
17.94728,4.371925,EDR
3.8510711,7.4659314,CB
9.6002655,10.655406,EDR
-9.994544,-0.15906873,EDR
3.8039207,10.354693,CB
4.7925854,5.146059,CB
12.125491,8.724754,EDR
10.867165,11.60983,EDR
14.08432,2.094572,EDR
13.461394,0.89408755,EDR
10.676029,10.648945,EDR
2.3194056,5.8621,CB
2.6725762,11.9748125,CB
6.885184,6.1389775,CB
0.9453869,9.842653,EDR
9.05323,14.399479,EDR
8.193801,7.9458523,CB
0.82605135,13.885051,EDR
15.736975,10.935044,EDR
14.75215,7.2803984,EDR
5.9692354,6.8297887,CB
12.084338,11.88863,EDR
14.592862,10.684473,EDR
7.342371,2.387815,CB
7.008474,11.999237,EDR
3.2310698,7.1479044,CB
10.021883,13.225271,EDR
8.578044,-0.045430783,CB
17.324083,2.114562,EDR
10.450391,-1.1410046,CB
9.0797615,2.9316714,CB
5.3308864,4.725639,CB
5.738515,11.080996,CB
8.66551,7.7275662,CB
13.780845,13.13218,EDR
6.022493,13.848903,EDR
7.009887,3.7051795,CB
9.642953,5.681865,CB
7.3723,10.292217,CB
15.149028,12.580295,EDR
18.513002,2.67733,EDR
8.959772,2.640887,CB
12.352583,13.764768,EDR
7.2858987,2.640786,CB
10.948179,15.014997,EDR
13.254537,6.76614,EDR
12.348828,0.6094551,EDR
6.2178183,15.6626625,EDR
12.186917,12.250837,EDR
16.623283,6.2225175,EDR
13.456005,9.307102,EDR
10.1788025,-1.5019417,CB
7.38048,5.551748,CB
3.0366566,6.9484096,CB
8.756695,7.800842,CB
4.7894197,0.92820793,CB
4.365112,7.8545585,CB
13.8088875,11.508342,EDR
12.800126,8.641468,EDR
-10.860931,-0.74191505,EDR
18.065008,5.8712974,EDR
12.192329,12.887875,EDR
15.947371,12.634135,EDR
2.4996436,10.159915,CB
18.008684,5.6791477,EDR
6.142306,11.620293,CB
2.8327792,11.689106,EDR
4.2912397,14.067267,EDR
8.283957,12.712164,EDR
11.681788,7.3839564,EDR
10.461328,8.610992,EDR
7.075494,5.41454,CB
15.325551,6.7698827,EDR
10.379921,-2.751553,PEP
14.376276,7.91059,EDR
11.112114,4.7241774,CB
15.805915,1.6887245,EDR
1.0953137,10.328075,CB
9.015768,5.8378544,CB
15.752868,1.5474112,EDR
12.44319,7.2668366,EDR
11.383831,0.41103843,CB
10.733283,-2.3569903,CB
12.567737,5.4886346,EDR
5.797268,0.7127735,CB
9.319025,10.348008,EDR
12.411765,6.5963364,EDR
0.15947215,8.6237,CB
12.494247,6.154468,EDR
14.7697935,7.0224686,EDR
8.06578,11.743863,EDR
2.7849274,14.076369,EDR
19.178493,3.7503912,EDR
6.213571,2.8378892,CB
0.3572248,12.0698185,EDR
6.094087,2.2392406,CB
15.429485,11.885238,EDR
8.559338,-2.3862739,PEP
9.267625,4.525346,CB
8.813656,2.3117101,CB
6.923549,10.6693325,CB
9.792777,8.887974,EDR
7.561876,0.9640117,CB
8.914783,14.142765,EDR
3.539395,9.136035,CB
13.188052,9.810402,EDR
3.9735136,7.817125,CB
8.366122,13.477041,EDR
11.848103,5.1652317,EDR
9.600124,-2.0745647,CB
8.75728,9.604715,EDR
11.001738,11.323624,EDR
13.396983,10.254774,EDR
13.758269,1.8787792,EDR
7.841219,8.283158,CB
2.9525785,6.009589,CB
7.61374,7.4311256,CB
8.974783,15.20014,EDR
10.586412,7.551517,EDR
10.973349,0.84264,EDR
10.478783,11.82725,EDR
15.315165,13.31407,EDR
7.082842,6.051801,CB
8.840284,10.777528,EDR
11.249655,10.95311,EDR
11.868824,-1.9959525,CB
7.4134583,-2.503045,PEP
12.015097,1.7598293,EDR
8.298584,12.048256,EDR
15.245737,13.963277,EDR
7.9824815,8.084619,CB
11.001793,6.767554,CB
2.9280355,5.3553863,CB
5.5076447,13.667913,EDR
12.191358,10.283847,EDR
