umap_x,umap_y,kmeans_cluster
6.5624375,13.934095,2
8.028945,6.4824014,1
7.4806046,8.614908,8
3.6989532,8.183812,8
2.7911358,14.515924,5
1.4690742,11.114383,5
2.8156738,5.4030123,8
6.3858376,7.9624863,8
14.784437,4.499181,9
5.618441,3.8278437,1
6.790047,10.023594,8
8.969989,9.426487,0
7.0457377,11.687378,2
5.6612124,16.065445,2
9.260986,9.047527,0
10.625078,9.691731,0
11.513763,0.8634155,4
11.039402,10.694838,0
5.736658,7.9096107,8
10.534834,-1.009171,4
11.717079,8.5756235,0
13.312975,3.20668,9
10.856726,-2.4880624,4
2.7058074,4.3926916,8
4.5534897,0.28405032,6
15.08454,9.716234,0
10.1939125,12.086649,2
6.1113954,15.235819,2
11.982879,-0.98128,4
16.211739,6.1596546,9
12.466249,-0.18137759,4
12.80671,7.588232,0
12.306624,10.00885,0
3.1062794,4.87113,8
8.170329,14.982512,2
2.6924987,4.6656804,8
3.99795,11.185573,8
10.555189,2.6173396,1
10.268521,8.841663,0
13.368454,10.539672,0
13.057989,6.938258,0
17.539043,3.2157946,7
17.745275,3.395097,7
18.135382,2.250981,7
11.438212,-1.4105623,4
12.511587,9.453282,0
14.805615,1.972549,9
14.977633,12.261527,0
12.096723,12.636774,0
11.055301,-0.90385854,4
0.72668993,11.959036,5
4.360578,9.659745,8
9.397933,3.1370316,1
10.969823,3.7933877,1
3.6427386,3.7833178,1
16.673716,1.0240532,7
4.8574834,11.7287245,8
5.7232237,8.704299,8
12.845072,5.9766164,9
7.923616,3.5620008,1
9.06147,13.8635645,2
4.751161,13.440163,2
8.888458,10.674403,2
5.484918,5.9586,1
5.590989,4.560541,1
11.722127,2.539692,9
13.679993,11.473078,0
3.793507,2.0627255,6
-10.744779,0.019244995,5
13.463765,11.033239,0
4.80881,6.9712844,8
4.352522,7.5017715,8
1.1353755,11.217239,5
8.881177,-1.6929638,4
21.3588,9.4838,8
18.45755,3.1678627,7
2.2873292,8.729121,8
7.3089356,9.87084,8
4.0167193,10.986789,8
9.13661,2.3538666,1
9.526877,14.406295,2
7.0557265,7.2224736,8
3.5354102,2.2268305,6
13.750169,2.4491818,9
12.43926,3.9122286,9
5.39562,3.0065815,1
2.6476696,10.535418,8
16.604012,5.886903,9
4.8623266,5.178478,1
4.7422156,-0.020260504,6
9.893582,6.9203453,1
13.604434,14.795329,2
3.8349943,13.781917,5
16.834621,7.650699,0
13.892495,14.818212,2
8.383435,15.127797,2
6.01785,1.0152613,6
11.211432,-0.73590857,4
3.6281457,14.599665,5
13.32971,14.826782,2
9.786156,-3.190044,3
6.883059,2.20141,1
10.636561,9.294168,0
19.06734,4.1397142,7
7.8511567,1.1737719,1
7.133327,1.1478097,1
8.411395,15.254088,2
12.552117,8.29962,0
10.9413395,5.871024,1
4.023721,4.42212,1
8.65642,6.2153893,1
16.669546,0.97545874,7
10.835904,14.421496,2
14.321979,10.614835,0
17.8784,7.1475697,0
8.878855,3.2946436,1
11.911559,9.7080765,0
13.3456955,6.24874,9
7.7056217,5.002596,1
3.1250975,2.082765,6
4.263804,14.058088,5
7.864567,-2.4575295,3
10.318043,13.073481,2
5.1647463,13.151062,2
2.698669,7.1924343,8
13.112161,7.5074944,0
6.4611826,-0.8814753,6
3.9805925,14.798119,5
15.468425,13.377767,0
10.492295,7.881033,0
3.9754992,11.902419,8
11.079671,12.218447,2
17.107025,6.836848,9
14.1973295,11.623504,0
7.029802,-1.620019,6
7.055524,12.989674,2
4.296993,11.322851,8
4.115252,3.4554968,6
3.9869084,3.636245,1
7.510632,0.92494094,1
1.5905151,14.651418,5
7.1283035,5.350287,1
0.7964235,11.856896,5
6.967092,11.53578,2
9.379448,9.98751,0
7.369991,5.9086623,1
15.101882,9.364706,0
6.9897776,16.795948,2
12.756067,4.2870064,9
14.17991,3.016087,9
-9.709866,-1.3452406,5
10.827377,-2.6122751,4
2.2149818,7.3335633,8
10.772158,6.479679,1
8.216594,10.928255,2
9.04428,3.7900615,1
16.593065,4.046666,9
1.5197607,10.871287,5
3.0303018,15.109633,5
12.238116,2.6722193,9
11.385023,11.215324,0
13.977891,1.0649635,9
-10.9749155,-1.1091045,5
9.094361,1.1756253,1
10.527925,0.076086335,4
10.118584,6.94092,0
3.6322632,6.9471993,8
4.674175,16.12314,5
13.770778,8.114902,0
12.548607,15.524046,2
4.1022167,5.46426,8
8.742983,6.0405555,1
5.1426277,10.363377,8
14.240311,9.335799,0
16.767336,4.7856383,9
4.8195295,11.084374,8
9.8771105,4.0601187,1
9.045702,12.468798,2
17.650894,5.8046894,7
8.939491,15.107327,2
11.059047,13.962701,2
3.5868917,11.9881935,5
14.4901,7.3363123,0
9.426788,1.2693096,1
3.504592,11.530717,8
16.290567,8.77426,0
9.818079,3.7722263,1
8.642665,3.1953938,1
11.280464,14.105558,2
0.99914247,14.258376,5
5.1133037,8.958716,8
3.8903532,5.3919377,8
16.84516,11.389085,0
4.3402333,9.529169,8
14.471559,8.096336,0
1.8194759,13.822236,5
5.7821774,11.890815,8
18.080898,1.2979909,7
5.4455395,0.7455467,6
7.63878,4.8435063,1
13.165117,4.3434763,9
5.260346,0.27382934,6
7.815118,3.032772,1
-10.358113,-0.19892052,5
13.467977,13.815702,0
14.440484,-0.97488254,4
15.488445,4.8974247,9
7.7513695,11.819008,2
5.7785854,-2.012178,6
7.900222,14.5015745,2
18.037481,1.4624743,7
4.3336034,9.40041,8
11.339819,2.3354216,9
3.5121832,3.8531413,1
12.865171,-0.39039072,4
15.357072,10.268506,0
7.2489004,8.87968,8
19.6238,4.0909233,7
-0.08763961,9.78529,5
7.4530377,-0.19475304,6
-10.507875,-0.70484966,5
15.244877,14.040595,2
15.61942,1.6942476,9
7.1631117,5.824974,1
4.1844316,8.058531,8
4.506959,7.5584354,8
11.436939,12.676138,2
7.564037,13.640377,2
5.0658445,9.695538,8
0.84323967,13.274352,5
6.2840667,12.650964,2
6.8010373,3.0530014,1
12.151495,6.923203,0
18.401129,5.7685447,7
12.766167,9.469248,0
6.415004,-1.276664,6
6.561869,-0.7333126,6
7.2110825,-0.28440732,6
15.790922,5.775505,9
13.500109,13.508497,0
11.651653,13.005478,2
13.922892,13.76982,0
1.0360525,12.820788,5
10.513146,2.0655608,1
15.722345,11.411658,0
4.5174246,16.065535,5
5.297805,3.453926,1
13.3372345,10.551524,0
13.009563,9.551183,0
14.694209,-0.2091834,4
10.967936,7.5956836,0
8.744263,-1.2024555,4
7.0873256,13.75151,2
5.8739657,12.404821,2
4.5342717,10.300604,8
13.124752,13.188799,0
10.418699,-3.0653322,3
18.936031,6.1505466,7
15.131708,13.469957,0
5.1817255,10.961187,8
11.387117,6.0994935,1
4.568612,16.00236,5
6.387887,5.1215854,1
7.9977837,12.697449,2
5.434518,5.0956364,1
6.7942724,5.6508846,1
8.597089,8.261078,8
9.612074,7.435379,1
4.1115766,6.55254,8
9.030006,14.327125,2
6.8930635,6.9906535,8
4.2077136,7.7027946,8
13.677077,9.184247,0
2.548085,14.350089,5
2.8855348,9.17745,8
15.178645,8.325625,0
8.13132,3.3052661,1
15.231013,9.370676,0
12.169943,8.924939,0
3.939204,5.4682894,8
1.7002121,12.978623,5
2.066574,14.939346,5
3.314469,6.0147724,8
3.7290034,11.158067,8
9.592969,7.353425,1
10.945524,6.349862,1
3.1312492,8.319897,8
4.5834427,0.66203505,6
5.417557,8.425253,8
11.47669,13.187382,2
16.918093,6.3312488,9
10.346218,12.7000885,2
6.9677076,16.527382,2
3.8659203,11.747332,8
5.6953874,14.659759,2
16.332754,11.5660715,0
6.015245,-0.8414219,6
4.953658,8.933862,8
4.8110166,7.6692605,8
15.725134,6.7471924,0
0.005272571,11.310507,5
13.75429,-0.7328657,4
4.7259874,7.922398,8
9.366496,4.517704,1
9.659449,6.349678,1
11.273109,10.78077,0
7.2578397,10.937143,8
13.473067,7.1501236,0
7.7895794,9.382133,8
1.9663817,14.121275,5
9.445704,11.037257,2
7.8867507,3.1420417,1
15.562209,8.688626,0
13.767993,11.730189,0
4.855312,13.770486,2
3.806974,14.316189,5
2.9054387,11.854928,5
12.483654,-1.6879935,4
14.868644,13.691944,0
16.387243,3.400984,9
3.3838851,13.956295,5
6.724036,3.9004529,1
12.307102,11.138823,0
-11.190487,-0.7453972,5
11.945505,11.6215725,0
6.2401814,15.446876,2
12.318215,11.633328,0
3.81672,9.955035,8
7.5077906,-0.1972264,6
14.732242,12.290249,0
5.44372,9.793346,8
3.9999218,9.606877,8
5.952251,0.33184755,6
6.645817,7.845898,8
17.581774,6.151539,9
2.9574103,6.864575,8
9.091359,3.0300572,1
12.160248,13.899041,2
4.8349123,6.2583375,8
12.164142,6.494573,0
9.837949,12.91472,2
3.6957777,7.201118,8
16.951561,9.65161,0
7.875621,9.787752,8
11.654495,6.699853,0
10.074483,11.989437,2
3.0552318,15.121408,5
1.8571631,12.631933,5
2.7424667,5.2367673,8
8.052268,4.7345777,1
12.632226,0.0016037701,4
7.120278,14.227387,2
16.825577,4.202435,9
16.54101,1.3493912,7
11.9393635,3.6388664,9
10.35405,4.9085226,1
3.7311327,1.9412725,6
11.657802,3.425136,9
5.9733195,14.122233,2
9.2735815,11.739807,2
9.337527,-1.9433918,4
5.9057345,-1.9032348,6
12.873206,-1.4982965,4
10.159769,7.511458,0
12.009372,0.9161675,9
10.536367,4.9574375,1
5.6428614,12.507726,2
4.774194,6.670736,8
5.3550854,10.7217245,8
6.041006,2.3165817,1
7.8977914,10.313727,2
3.4385002,10.842685,8
9.864639,-3.862617,3
11.449929,3.1997883,1
3.6083655,8.598691,8
11.695945,13.595287,2
8.285711,9.226848,8
12.112831,7.207557,0
11.946331,2.5734868,9
7.5196724,13.795748,2
9.29622,4.5904093,1
9.315806,-2.6168299,3
17.62179,2.3478072,7
0.98794764,11.394607,5
4.12763,5.4234953,8
-10.690202,-0.2931839,5
7.4052577,9.477838,8
5.256365,3.7666535,1
11.880677,0.90232897,9
10.891941,9.48292,0
9.693038,8.052727,0
15.3454275,11.374298,0
15.704668,9.9352455,0
3.061947,4.7120585,8
-9.712915,-1.2637916,5
9.048652,-0.32272413,4
14.550417,1.5699055,9
4.5799036,4.503725,1
3.5683932,14.901317,5
11.110055,8.452014,0
10.298094,4.364329,1
5.697886,8.527426,8
10.292465,10.41757,0
10.436882,10.27663,0
9.090687,13.693282,2
15.027888,13.604964,0
-9.895317,-1.0435128,5
4.7069135,8.167009,8
11.180257,0.9033007,9
11.382699,9.534023,0
6.9745946,10.908696,8
11.482982,13.13207,2
7.312261,16.529419,2
9.467548,-1.9323069,4
3.6076794,6.793736,8
11.9022,6.9974766,0
12.882068,6.240529,0
9.925874,2.37299,1
10.00784,12.58302,2
17.209679,4.6115613,7
7.274718,1.7242279,1
7.524674,-2.6296115,3
3.994783,7.101344,8
6.944707,10.34595,8
7.075095,9.990597,8
3.492962,13.1989975,5
6.171445,13.411046,2
10.401104,14.42019,2
10.547497,11.966036,2
7.875027,-3.3551605,3
7.278147,10.300417,8
10.445581,12.864702,2
21.200521,9.525169,8
6.1390944,0.25067306,6
9.092575,6.8566947,1
6.853614,11.338167,2
4.5749936,15.119259,2
6.0954285,5.546917,1
8.272209,14.495797,2
9.058736,9.127034,0
13.2198105,2.4052532,9
14.604218,8.154719,0
12.634798,8.554512,0
4.5051713,12.20003,8
5.217909,10.061795,8
12.503359,8.54535,0
4.8646855,5.5986795,8
-10.9739685,-0.21853116,5
6.5377197,15.055118,2
4.7634096,13.050408,2
7.514506,13.702207,2
3.5041075,10.027806,8
11.734248,10.417638,0
10.017521,12.164225,2
6.7082534,4.925519,1
12.980917,0.071305275,4
13.037974,2.3382652,9
-10.518064,-0.601094,5
1.9075087,12.0643835,5
17.947979,6.3390923,7
9.791389,9.87698,0
1.8563696,8.479363,8
7.4540367,3.2989333,1
16.753843,3.3424902,7
14.535935,12.436955,0
8.824455,6.056061,1
6.90759,2.1914277,1
4.280551,1.956947,6
3.564011,14.185659,5
6.264264,4.3342223,1
8.887035,-4.0159993,3
13.742877,8.461476,0
11.236141,1.7479874,9
8.972662,3.4111986,1
8.577348,-2.6596649,3
15.674476,13.331518,0
14.6974535,7.910774,0
15.394365,7.6606417,0
16.180788,1.9570514,9
17.047947,2.255462,7
11.782387,15.71291,2
8.157239,1.3129853,1
17.68657,6.5630217,9
12.29491,11.201249,0
8.169727,14.7354145,2
5.0303016,9.434054,8
10.619593,-1.7637851,4
6.922296,9.132797,8
1.8855265,10.3414755,8
4.698935,9.102658,8
15.434202,9.345935,0
12.142532,5.424154,0
13.018108,12.91301,0
5.4880013,5.274323,1
11.242101,6.136823,1
17.763361,7.1960034,0
9.983937,5.404145,1
7.975755,1.7781595,1
4.056667,7.7240596,8
1.2217349,6.976339,8
14.914004,4.140197,9
6.371463,4.105475,1
8.216749,11.970032,2
11.38099,2.2478576,9
11.091711,2.9021282,9
14.122578,4.776103,9
6.0935516,16.586634,2
21.474792,9.493899,8
7.5676975,5.7225313,1
13.72085,10.52387,0
10.510309,5.3414545,1
8.2649555,15.785052,2
14.9712105,1.4710132,9
18.466875,5.7632785,7
9.837902,3.5769536,1
21.500826,9.546988,8
12.8443775,-0.10837031,4
12.085493,11.094686,0
16.657347,1.425704,7
8.85452,12.216201,2
11.335974,-1.0592972,4
14.190223,4.7192273,9
5.2804337,6.8068504,8
16.680218,1.7165177,7
14.784995,12.186648,0
-11.122245,-1.4530373,5
4.8327975,8.348196,8
6.3778143,15.914484,2
4.364654,8.596087,8
15.88782,12.9373,0
11.87163,5.1469827,9
7.9430785,13.423625,2
3.953668,14.229374,5
7.496091,5.7369356,1
6.4778943,-1.8120911,6
9.351228,10.979674,2
8.760634,10.604592,2
2.4882493,11.126938,8
15.46111,5.1839924,9
4.6864767,5.867459,8
9.610202,9.738741,0
8.814702,1.5855107,1
4.137592,15.093528,5
-10.874762,-0.145941,5
4.8212547,9.107819,8
11.269937,3.0681813,1
9.78293,-2.3345006,4
17.646832,7.8383884,0
5.96568,5.2232943,1
9.612845,14.723734,2
15.56975,11.626854,0
9.757585,3.6753418,1
15.476497,7.792088,0
7.8425484,13.7278385,2
-10.007948,-0.551565,5
1.9249115,11.49653,5
1.2641699,8.793514,8
4.722384,3.3062432,1
10.680023,-2.1252148,4
2.2636862,9.93816,8
6.8273544,9.786092,8
10.625528,5.3140388,1
13.023024,6.74165,0
12.587691,7.0728745,0
9.098261,-1.0099045,4
6.263578,3.8803177,1
15.572368,7.2550154,0
6.3813367,2.0577438,1
14.602444,2.229623,9
1.2290906,6.991386,8
14.733445,12.928192,0
11.534817,0.66197246,4
0.7634871,14.143396,5
15.978642,11.176856,0
13.613249,-1.040589,4
7.5964203,-2.7765424,3
3.3948643,9.1446295,8
12.212646,8.706252,0
8.155326,2.0114193,1
7.4830775,7.288508,8
13.358293,6.545911,0
9.137954,4.720572,1
5.5268474,-1.7557919,6
-10.056128,-0.8381875,5
10.319098,10.441711,0
12.075541,10.104135,0
7.7275953,16.728512,2
7.8000627,16.565952,2
8.8745365,-0.8415867,4
5.6197667,5.4030194,1
13.414326,13.613472,0
16.912086,10.3156395,0
7.1451216,12.348941,2
10.377251,14.315859,2
4.085167,4.8106256,1
11.599461,2.1320055,9
7.316108,15.840874,2
8.017137,2.0613117,1
14.928116,0.8876325,9
9.396857,9.157211,8
7.3188167,16.201172,2
4.421993,7.950975,8
19.141665,4.549061,7
11.896577,11.826964,0
16.175549,12.42662,0
13.407822,3.5995598,9
6.4740825,7.6761518,8
14.526571,6.7958794,0
13.74083,6.1688566,9
11.1853285,9.644669,0
6.886034,9.692963,8
12.763879,6.8374934,0
5.033638,-0.013438534,6
17.472445,6.79903,9
7.828416,14.883082,2
17.32646,3.8570418,7
15.83859,1.2611743,9
4.763308,10.836103,8
14.449502,7.7663445,0
11.619259,7.9104896,0
6.769085,14.100461,2
10.1094055,2.9646423,1
3.8973236,14.152814,5
16.688477,10.183345,0
5.2588177,3.1410704,8
10.531777,8.984195,0
6.903382,16.208292,2
6.486898,12.456971,2
7.5331135,14.526361,2
14.143292,6.144871,9
5.2368565,6.0581684,8
9.441017,15.099438,2
12.569435,9.759221,0
8.105009,6.451552,1
8.684014,2.1144657,1
9.89845,8.000351,0
6.214207,3.415166,1
17.00878,9.840899,0
10.662939,6.434577,1
9.086084,4.7794304,1
3.0015855,7.6932197,8
5.768057,13.136328,2
10.705189,6.0614643,1
8.312179,1.9259919,1
19.358727,4.213562,7
7.847175,12.132164,2
-0.045016073,11.183317,5
3.1479185,12.7871475,5
14.698883,6.3626876,9
3.3729575,14.267501,5
7.814642,8.953809,8
17.21632,0.850739,7
14.31993,14.385545,2
12.494829,7.11071,0
14.162958,4.1437864,9
2.128244,11.014857,5
4.6231523,12.541604,2
12.222603,12.930043,0
11.48954,5.9001393,0
5.9194264,8.632185,8
10.147987,3.9713724,1
12.105115,10.114179,0
16.613028,4.9124446,9
7.2623715,14.1627865,2
16.104933,3.3211608,9
3.6788185,4.7646265,8
8.298217,15.045278,2
7.1343794,7.940621,8
13.797221,1.3753963,9
8.108925,3.8270364,1
17.583618,0.8640918,7
7.6061344,5.2867374,1
10.387612,11.37609,0
18.398598,5.255368,0
9.395314,8.867116,8
14.646063,1.4703261,9
9.075429,13.380609,2
14.065475,14.54193,2
12.130146,10.37758,0
14.3780985,12.693104,0
7.750737,13.06323,2
6.043626,3.0595734,1
11.9033,5.155781,1
8.832451,-3.0486786,3
17.204548,2.7185898,7
3.8869412,9.527016,8
8.888196,-4.201597,3
19.390148,4.028085,7
9.164733,7.0987444,1
10.964732,-3.2132413,3
-9.762606,-1.3611333,5
6.8239837,3.6311183,1
5.385415,5.810146,8
10.857906,-2.639883,4
11.754393,12.353646,2
5.900595,5.1280046,1
-0.049507413,11.097701,5
10.462172,5.1813827,1
10.762486,12.297736,2
2.2911067,9.736408,5
-10.612524,0.069827,5
7.3554454,-4.5443625,3
7.3815284,-0.5137219,6
6.3960457,15.52382,2
6.2115183,4.288584,1
10.0728,10.201947,0
11.792429,2.7074273,9
11.776312,11.630957,0
12.601655,1.3771241,9
9.413829,6.413468,1
8.931336,10.170899,2
11.160294,11.5382395,0
13.926252,1.3378184,9
1.1221962,9.041232,8
11.771104,13.618687,2
3.210257,4.249229,8
12.610053,13.533079,2
-10.108471,-1.5657456,5
15.223131,4.715168,9
-10.156144,-0.25662914,5
11.262286,0.8573606,9
9.128539,7.377394,1
5.967174,11.59716,8
10.629658,-0.01440854,4
18.481436,4.7790437,7
6.956223,2.2208452,1
7.647937,6.0573,1
9.318228,12.558892,2
17.806593,3.255986,7
10.020576,7.1920424,1
0.15803322,10.820379,5
4.6274796,13.450334,2
11.747292,-1.5907991,4
5.6035895,6.748149,8
14.33277,-0.9023269,4
3.5699153,11.348472,8
9.853715,7.338562,1
7.2086782,5.7018867,1
16.046017,2.9251325,9
4.0245867,4.0867515,1
6.2154255,1.0045491,1
9.453555,11.290858,2
16.090303,5.209046,9
8.941722,0.2993614,1
16.08716,10.529446,0
9.087515,16.51306,2
12.0970335,2.1577218,9
5.93918,6.283686,8
-10.08681,-0.54994065,5
11.256547,1.9234325,9
0.8304798,13.371209,5
8.888359,13.899445,2
-10.490891,-1.2250981,5
13.640041,1.913556,9
13.101852,8.533252,0
11.538382,1.5570987,9
2.9763503,13.57241,5
18.273527,1.0239023,7
2.9915597,7.268124,8
9.641586,1.0901377,1
13.63871,6.304922,0
3.831539,12.272471,8
8.026342,12.356693,2
21.293478,9.529439,8
15.958885,9.175311,0
12.746161,15.449109,2
18.062887,6.153677,7
4.212631,11.281401,8
6.646932,-1.8837134,6
1.2711432,12.953078,5
12.11202,7.060702,0
4.406844,6.805009,8
-9.805245,-1.3084235,5
8.378322,12.351405,2
12.288991,6.3946967,0
14.151063,14.619693,2
8.273834,6.460144,1
7.3547335,2.6520143,1
4.094963,13.438483,5
4.8737974,-0.51601875,6
8.422559,-1.4844484,4
9.950548,8.175858,0
11.507578,5.3374615,1
10.137815,5.1909957,1
4.1822934,13.363579,2
12.087989,2.6848652,9
7.0811176,7.418043,8
9.258672,14.889074,2
5.361615,14.724116,5
5.8578124,6.1572404,8
4.635478,3.2248402,1
9.30188,5.9557166,1
-10.666835,-1.0552727,5
4.899109,-0.6887704,6
5.652463,3.198669,8
13.36082,10.339329,0
7.258592,2.0778728,1
5.0440645,6.924253,8
16.80565,6.453582,9
5.431728,5.9393034,8
4.481949,6.224692,8
6.869226,1.4794319,1
3.7966897,7.3697686,8
11.286966,8.3420105,0
8.261792,16.27563,2
14.145391,14.364484,2
14.155996,5.338608,9
14.308015,3.9841704,9
18.202072,2.246761,7
3.4137406,2.6603544,6
11.754012,3.4049592,9
6.9950237,8.175579,8
11.012619,9.378571,0
9.028042,1.0355197,1
9.606491,10.508826,0
8.263535,10.35571,2
5.2673907,7.9395194,8
0.91228896,7.9835234,8
7.9116225,12.734154,2
5.077477,1.8851241,6
8.000033,14.236409,2
12.306831,-0.20441984,4
8.59292,10.139745,8
2.7672791,14.935932,5
10.564155,14.761306,2
-9.764513,-0.5677635,5
-10.122423,-0.40874714,5
15.041761,14.065466,2
1.7213734,10.713864,5
-10.587378,-1.3998529,5
5.5138793,6.209612,8
11.437265,9.185873,0
6.0509424,13.37772,2
10.541093,1.8560091,1
14.444731,7.390818,0
11.788329,14.059079,2
16.672382,4.644603,9
7.9908004,5.4020543,1
18.540047,5.369353,7
14.928285,12.830167,0
16.11086,12.915084,0
8.705095,9.214773,2
7.2183766,8.50118,8
14.19815,-1.0709486,4
-9.426664,-1.3211919,5
2.7377508,14.099227,5
12.478977,-1.3064775,4
14.071129,8.758496,0
3.8490956,1.4984148,6
18.78397,3.9515138,7
12.379426,4.986285,9
12.9536915,10.097625,0
8.286578,2.0265784,1
-10.267743,-1.549976,5
9.366767,-0.38131365,4
10.491647,14.645953,2
10.663231,12.289202,2
13.6909895,4.2858186,9
13.739513,10.015806,0
14.632478,-0.64237875,4
0.6550655,13.286996,5
9.763235,15.499901,2
14.47928,-0.12763672,4
-10.751648,-0.16362576,5
6.7096605,2.191279,1
13.058468,11.921148,0
7.1042204,2.6652005,1
3.6955802,9.517985,8
14.447484,12.690992,0
4.672104,7.315076,8
19.160322,4.478394,7
5.4606447,10.067306,8
9.38238,13.442555,2
10.821032,-2.8054237,4
11.582259,12.165833,0
6.8136873,5.969202,1
4.5719795,9.465356,8
14.245672,7.1875434,0
5.4019957,6.085812,8
3.8981187,10.223201,8
11.607916,5.99383,1
2.43653,6.143879,8
0.028371649,9.302458,5
8.255738,9.262087,8
1.4262317,5.438442,6
9.980034,6.765447,0
5.1666174,10.186333,8
14.096995,6.0629983,9
7.862042,5.9627867,1
15.168684,3.4019163,9
11.199831,2.844516,1
12.075653,12.430526,0
7.3291564,11.130843,2
10.9816885,4.9892783,1
2.5119243,7.009774,8
14.319933,3.887124,9
5.634046,-1.8763396,6
5.037759,1.6570886,6
9.800056,8.228055,0
15.504051,9.795967,0
7.70055,10.093204,8
-10.915585,-0.25758952,5
14.775627,3.154934,9
0.12594141,9.272379,8
16.380743,5.1777515,9
3.8721042,11.322621,8
0.82876134,12.115464,5
9.157341,12.547673,2
7.756515,10.270973,8
11.922632,2.5478127,9
7.172859,13.541871,2
13.964044,6.7401915,0
12.034063,13.323386,2
14.728468,9.293929,0
16.066538,6.5723276,9
8.087643,9.267562,8
7.0719705,5.7172556,1
15.905508,13.15434,0
4.9569764,10.245209,8
14.483431,4.640698,9
17.968716,6.3807817,7
10.340321,1.9592181,1
6.094294,1.728735,1
12.077645,11.837386,0
5.3967147,9.216301,8
-10.984256,-0.4777811,5
9.438957,-1.0577822,4
12.950332,2.1927414,9
6.6682925,9.478799,8
11.644851,1.930381,9
5.6700726,15.269815,2
13.454188,7.4366693,0
8.87706,9.80486,8
13.648869,11.065443,0
17.011078,9.412184,0
14.323477,8.731213,0
7.772028,6.4467754,1
6.4962673,3.2834234,1
12.764541,13.431005,0
19.319544,3.7203429,7
-0.037697464,8.491235,6
2.15247,11.264456,5
18.943478,2.4260676,7
7.1658735,1.6557851,1
13.532283,7.898113,0
1.1118972,6.8245506,6
2.5182242,13.615055,5
19.04161,3.8129666,7
3.4666374,11.4586735,8
13.672017,13.399937,0
10.199467,12.662273,2
14.736581,2.3826735,9
4.8362346,2.7281432,6
9.238526,-0.43953383,4
12.437351,5.462591,9
12.744151,7.0151906,0
4.176678,8.602284,8
11.077942,5.6159124,1
4.213665,7.04643,8
0.18860304,11.006002,5
6.161219,-2.1656537,3
18.374325,2.3404968,7
10.38811,12.235498,2
0.04770297,9.919279,8
9.038823,3.8360317,1
17.370106,1.5645422,7
3.5328128,6.6623316,8
17.378212,2.7360554,7
6.283591,1.3682169,1
10.763426,0.5361839,4
17.117834,6.4781146,9
10.043997,0.5134919,4
12.1538315,0.09859413,4
11.80723,9.407161,0
18.34832,1.987243,7
10.060929,14.178534,2
3.7496796,12.834201,5
5.7643337,2.945913,1
8.032313,7.345983,8
2.6473482,8.128315,8
10.305908,10.694905,0
12.333359,0.6109992,9
4.8647494,16.073029,5
12.206623,11.849934,0
7.35781,-1.5543885,6
5.1675096,14.396706,2
8.209852,10.984564,8
12.063214,-2.2078373,4
16.051088,7.1933584,0
7.4857683,10.46799,8
4.230368,9.616938,8
2.133415,13.51307,5
15.982621,5.805373,9
7.175089,1.8901811,6
10.1084585,6.357326,1
11.946402,4.9609714,9
13.501619,11.531699,0
7.2254105,-2.0911696,6
5.077678,-0.46766654,6
14.763172,9.432657,0
2.4149375,5.69103,8
7.0456634,2.8924248,1
12.016545,10.779462,0
-10.498242,-0.74012697,5
6.4398804,10.546418,8
13.9066105,14.829394,2
3.3321853,8.295252,8
15.41761,9.969145,0
10.941043,1.4374657,1
7.9293203,5.1155033,1
1.4354507,7.975639,8
8.872432,7.1561103,1
8.6714735,2.4296167,1
6.181844,9.107868,8
9.878253,0.51841414,1
16.160656,5.4838066,9
-10.151044,-1.3560945,5
1.3076152,11.386445,5
7.726796,9.553892,8
11.031615,4.322204,1
3.9456673,11.928421,8
-11.14991,-1.4591289,5
9.44615,11.08746,2
6.999319,-0.38104174,6
12.906747,5.368249,9
5.6899004,0.958808,6
7.3195195,8.054266,8
6.624251,11.66871,2
14.342058,4.5931315,9
4.7432537,2.5199132,1
-10.559109,-0.20733058,5
14.957897,2.4340491,9
7.4380755,6.3997874,1
9.462245,9.789616,8
9.165258,-3.6453562,3
14.442091,0.40799642,4
6.492079,0.13439396,6
13.712819,12.064238,0
5.3765554,5.3116913,8
7.90357,14.781406,2
8.524954,7.039148,1
9.403735,9.377173,0
0.26734555,8.680048,6
18.286764,1.3111045,7
9.093602,1.215663,1
8.436945,14.569043,2
12.987327,12.254616,0
9.582563,-2.950459,3
5.428627,0.5909869,6
10.614806,7.616663,0
8.40747,12.470997,2
11.414674,1.3674495,9
9.793751,15.019992,2
17.281584,9.379022,0
16.329035,7.9999313,0
4.276303,12.63503,2
12.132381,0.8441772,9
14.075519,10.041735,0
21.451694,9.573266,8
2.6636806,11.367117,8
7.711221,0.18005255,6
10.56745,7.3337693,0
13.426119,5.967233,9
6.751969,0.89020985,1
3.2326767,1.741081,6
6.5606003,4.27267,1
3.9186692,0.910861,6
12.121909,9.674835,0
9.813011,-1.0768889,4
10.704363,1.9123646,1
6.942869,14.734184,2
10.690688,9.345229,0
9.04531,14.987216,2
16.380688,12.301684,0
5.2523475,10.716751,8
13.460962,2.6276898,9
14.972863,2.6745214,9
7.517664,9.700093,8
15.1361065,14.103446,2
9.437398,4.6792665,1
7.2882853,5.131676,1
13.900232,13.33391,0
4.0581255,2.8717725,1
18.340921,1.2370212,7
13.542435,12.682388,0
11.951484,4.935881,9
14.824075,10.310259,0
10.198142,4.820878,1
18.226688,6.301404,7
